COD_DPTO,COD_MUNIC,ANO,apgar_bajo_promedio,consultas_promedio,defunciones_fetales,edad_materna_promedio,num_instituciones,pct_area_rural,pct_bajo_nivel_educativo,pct_bajo_peso,pct_cesarea,pct_embarazo_multiple,pct_instituciones_publicas,pct_madres_adolescentes,pct_madres_edad_avanzada,pct_prematuro,pct_regimen_subsidiado,pct_sin_control_prenatal,pct_sin_seguridad_social,presion_obstetrica,tasa_mortalidad_fetal,total_defunciones,total_nacimientos,puntos_riesgo,riesgo_obstetrico,tasa_mortalidad_infantil,alta_mortalidad
50,287,2022,0.0,6.0,0.0,3.2857142857142856,34.333333333333336,0.1428571428571428,0.7142857142857143,0.0,0.0,0.0,0.3927785425028781,1.0,0.0,1.0,0.7142857142857143,0.0,0.0,0.203883495145631,0.0,1.0,7,-1,-1,142.85714285714286,1
50,287,2023,0.0,4.0,1.0,4.0,34.333333333333336,0.1428571428571428,0.8571428571428571,0.0,0.0,0.0,0.3927785425028781,1.0,0.0,1.0,1.0,0.0,0.0,0.203883495145631,142.85714285714286,0.0,7,-1,-1,0.0,0
50,287,2024,0.0,7.5,0.0,3.0,34.333333333333336,0.0,1.0,0.0,0.0,0.0,0.3927785425028781,1.0,0.0,1.0,0.75,0.0,0.0,0.116504854368932,0.0,0.0,4,-1,-1,0.0,0
50,313,2020,0.0124910778015703,4.980679785330948,98.0,3.601713062098501,34.333333333333336,0.0007137758743754,0.7765881513204854,0.0510349750178443,0.2758743754461099,0.012847965738758,0.3927785425028781,1.0,0.0,0.994646680942184,0.7444682369735903,0.065667380442541,0.0203426124197002,81.61165048543688,34.97501784439686,18.0,2802,2,0,6.423982869379015,1
50,313,2021,0.0178217821782178,4.924397490921096,37.0,3.575907590759076,34.333333333333336,0.0006600660066006,0.8534653465346534,0.0514851485148514,0.263036303630363,0.0141914191419141,0.3927785425028781,1.0,0.0,0.9937293729372936,0.7907590759075908,0.0488448844884488,0.0171617161716171,88.25242718446601,12.21122112211221,9.0,3030,1,0,2.9702970297029703,0
50,313,2022,0.0200351493848857,4.852021089630932,38.0,3.634446397188049,34.333333333333336,0.0010544815465729,0.8657293497363796,0.0678383128295254,0.2492091388400703,0.0172231985940246,0.3927785425028781,1.0,0.0,0.996133567662566,0.7592267135325131,0.0569420035149384,0.0126537785588752,82.86407766990291,13.35676625659051,14.0,2845,1,0,4.92091388400703,0
50,313,2023,0.0062292358803986,4.932724252491695,23.0,3.6569767441860463,34.333333333333336,0.0012458471760797,0.8372093023255814,0.063953488372093,0.2562292358803987,0.0112126245847176,0.3927785425028781,1.0,0.0,0.9954318936877076,0.7338039867109635,0.0602159468438538,0.0066445182724252,70.13592233009709,9.551495016611296,12.0,2408,1,0,4.983388704318936,0
50,313,2024,0.0068744271310724,4.884509624197984,24.0,3.6906507791017416,34.333333333333336,0.0004582951420714,0.8263061411549038,0.0582034830430797,0.2818515123739688,0.0128322639780018,0.3927785425028781,1.0,0.0,0.998166819431714,0.7557286892758937,0.0559120073327222,0.0032080659945004,63.55339805825242,10.999083409715857,9.0,2182,1,0,4.124656278643446,0
50,318,2020,0.0714285714285714,5.384615384615385,0.0,4.0,34.333333333333336,0.0714285714285714,0.9285714285714286,0.0,0.0,0.0,0.3927785425028781,1.0,0.0,0.9285714285714286,0.7142857142857143,0.0714285714285714,0.0,0.4077669902912621,0.0,0.0,14,0,0,0.0,0
50,318,2021,0.1111111111111111,5.555555555555555,0.0,4.555555555555555,34.333333333333336,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.3927785425028781,1.0,0.0,1.0,0.3333333333333333,0.1111111111111111,0.0,0.2621359223300971,0.0,0.0,9,-1,-1,0.0,0
50,318,2022,0.1428571428571428,5.571428571428571,0.0,3.7142857142857135,34.333333333333336,0.1428571428571428,0.7142857142857143,0.0,0.0,0.0,0.3927785425028781,1.0,0.0,1.0,0.7142857142857143,0.1428571428571428,0.0,0.203883495145631,0.0,1.0,7,-1,-1,142.85714285714286,1
50,318,2023,0.0,5.1,0.0,4.0,34.333333333333336,0.1,0.8,0.0,0.0,0.0,0.3927785425028781,1.0,0.0,1.0,0.8,0.0,0.0,0.2912621359223301,0.0,0.0,10,0,0,0.0,0
50,318,2024,0.0,5.769230769230769,1.0,4.076923076923077,34.333333333333336,0.0,0.5384615384615384,0.0769230769230769,0.0,0.0,0.3927785425028781,1.0,0.0,0.9230769230769232,0.6923076923076923,0.0769230769230769,0.0,0.3786407766990291,76.92307692307693,0.0,13,5,1,0.0,0
50,325,2020,0.058252427184466,1.892307692307692,3.0,3.262135922330097,34.333333333333336,0.4466019417475728,0.8640776699029126,0.0388349514563106,0.0,0.0,0.3927785425028781,1.0,0.0,0.6116504854368932,0.883495145631068,0.5145631067961165,0.0,3.0,29.12621359223301,2.0,103,2,0,19.41747572815534,1
50,325,2021,0.0454545454545454,1.4342105263157894,2.0,3.4454545454545453,34.333333333333336,0.5727272727272728,0.9272727272727272,0.0272727272727272,0.0,0.0,0.3927785425028781,1.0,0.0,0.5272727272727272,0.9363636363636364,0.5727272727272728,0.0,3.203883495145631,18.18181818181818,0.0,110,2,0,0.0,0
50,325,2022,0.0677966101694915,1.3983050847457628,0.0,3.483050847457627,34.333333333333336,0.4576271186440678,0.9322033898305084,0.1016949152542373,0.0,0.0169491525423728,0.3927785425028781,1.0,0.0,0.8305084745762712,0.8728813559322034,0.4067796610169492,0.0,3.436893203883495,0.0,0.0,118,2,0,0.0,0
50,325,2023,0.0,1.6153846153846154,1.0,3.5576923076923075,34.333333333333336,0.3461538461538461,0.903846153846154,0.1153846153846153,0.0,0.0384615384615384,0.3927785425028781,1.0,0.0,0.8269230769230769,0.8653846153846154,0.3076923076923077,0.0,1.5145631067961165,19.230769230769237,0.0,52,2,0,0.0,0
50,325,2024,0.046875,1.4262295081967211,1.0,3.328125,34.333333333333336,0.421875,0.84375,0.0625,0.0,0.0,0.3927785425028781,1.0,0.0,0.671875,0.859375,0.453125,0.046875,1.8640776699029125,15.625,1.0,64,1,0,15.625,1
50,330,2020,0.04,4.725,0.0,3.5,34.333333333333336,0.24,0.9,0.0,0.0,0.0,0.3927785425028781,1.0,0.0,0.8,0.94,0.2,0.0,1.4563106796116505,0.0,0.0,50,0,0,0.0,0
50,330,2021,0.0714285714285714,4.130434782608695,0.0,3.357142857142857,34.333333333333336,0.3214285714285714,0.9285714285714286,0.0,0.0,0.0,0.3927785425028781,1.0,0.0,0.7857142857142857,0.9285714285714286,0.25,0.0357142857142857,0.8155339805825242,0.0,0.0,28,1,0,0.0,0
50,330,2022,0.0333333333333333,3.1,1.0,4.133333333333334,34.333333333333336,0.2,0.8666666666666667,0.0,0.0,0.0,0.3927785425028781,1.0,0.0,0.9666666666666668,0.9,0.1333333333333333,0.0,0.8737864077669902,33.333333333333336,1.0,30,1,0,33.333333333333336,1
50,330,2023,0.0,3.8125,0.0,3.875,34.333333333333336,0.0625,0.84375,0.03125,0.0,0.0,0.3927785425028781,1.0,0.0,0.96875,0.9375,0.0625,0.0,0.9320388349514562,0.0,0.0,32,0,0,0.0,0
50,330,2024,0.0384615384615384,4.923076923076923,0.0,3.5384615384615383,34.333333333333336,0.0384615384615384,0.8846153846153846,0.1538461538461538,0.0,0.0,0.3927785425028781,1.0,0.0,0.9230769230769232,0.9230769230769232,0.0384615384615384,0.0,0.7572815533980582,0.0,0.0,26,1,0,0.0,0
50,350,2020,0.0434782608695652,4.984848484848484,0.0,3.5217391304347827,34.333333333333336,0.3152173913043478,0.967391304347826,0.0217391304347826,0.0,0.0,0.3927785425028781,1.0,0.0,0.7065217391304348,0.9565217391304348,0.3043478260869565,0.0,2.6796116504854366,0.0,1.0,92,1,0,10.869565217391305,1
50,350,2021,0.0446428571428571,4.677083333333333,3.0,3.5982142857142856,34.333333333333336,0.2053571428571428,0.9732142857142856,0.0357142857142857,0.0,0.0,0.3927785425028781,1.0,0.0,0.7946428571428571,0.9553571428571428,0.2410714285714285,0.0,3.262135922330097,26.785714285714285,1.0,112,1,0,8.928571428571429,1
